"id","sensor_time","latitude","longtitude","bearing","altitude","speed","ismock","device_id","inserted_time","app_version","accuracy","provider","battery","bssid"
"735","1461694109000","48.15920666666666","17.065248333333333","314.750000","170","1.093785","0","1","2016-06-10_16:42:05","locresearch_1.0","4.500000","gps","0.000000","N"
"736","1461694229000","48.15883166666667","17.064236666666666","332.890000","187","0.000000","0","1","2016-06-10_16:42:05","locresearch_1.0","6.300000","gps","0.000000","N"
"737","1461694469000","48.159765","17.064088333333334","75.980000","184","0.000000","0","1","2016-06-10_16:42:05","locresearch_1.0","28.600000","gps","0.000000","N"
"738","1461694624000","48.15914166666666","17.06354","0.000000","193","0.000000","0","1","2016-06-10_16:42:05","locresearch_1.0","7.300000","gps","0.000000","N"
"739","1461694909000","48.15953","17.064003333333336","0.000000","192","0.000000","0","1","2016-06-10_16:42:05","locresearch_1.0","5.500000","gps","0.000000","N"
"740","1461695750000","48.15955","17.06374333333333","0.000000","195","0.000000","0","1","2016-06-10_16:42:05","locresearch_1.0","7.200000","gps","0.000000","N"
"741","1461697395000","48.15954833333333","17.064175","0.000000","252","0.000000","0","1","2016-06-10_16:42:05","locresearch_1.0","6.400000","gps","0.000000","N"
"756","1461714511000","48.15981166666667","17.064095000000002","0.000000","245","0.000000","0","1","2016-06-10_16:42:06","locresearch_1.0","9.000000","gps","0.000000","N"
"757","1461717672935","48.15970166666666","17.06437","0.000000","164","0.000000","0","1","2016-06-10_16:42:06","locresearch_1.0","6.300000","gps","0.000000","N"
"758","1461717793000","48.159415","17.063836666666667","0.000000","243","0.000000","0","1","2016-06-10_16:42:06","locresearch_1.0","5.100000","gps","0.000000","N"
"759","1461734521000","48.15991333333333","17.064145","72.450000","224","0.000000","0","1","2016-06-10_16:42:06","locresearch_1.0","33.100000","gps","0.000000","N"
"760","1461734821000","48.15946833333334","17.06387","72.450000","224","0.000000","0","1","2016-06-10_16:42:06","locresearch_1.0","15.700000","gps","0.000000","N"
"761","1461736860000","48.159863333333334","17.064235","20.920000","219","0.000000","0","1","2016-06-10_16:42:06","locresearch_1.0","6.800000","gps","0.000000","N"
"762","1461737040000","48.15937333333333","17.063816666666664","20.920000","217","0.000000","0","1","2016-06-10_16:42:06","locresearch_1.0","15.400000","gps","0.000000","N"
"763","1461739763000","48.16010166666667","17.063423333333333","313.040000","215","1.572991","0","1","2016-06-10_16:42:06","locresearch_1.0","10.500000","gps","0.000000","N"
"764","1461739883000","48.15892","17.06405833333333","64.420000","209","0.000000","0","1","2016-06-10_16:42:06","locresearch_1.0","10.600000","gps","0.000000","N"
"765","1461739943000","48.15904166666666","17.064919999999997","122.040000","210","1.028930","0","1","2016-06-10_16:42:06","locresearch_1.0","4.700000","gps","0.000000","N"
"766","1461740003000","48.15868833333334","17.06613666666667","122.560000","207","1.352690","0","1","2016-06-10_16:42:06","locresearch_1.0","5.300000","gps","0.000000","N"
"767","1461740136000","48.15844333333333","17.066995000000002","132.020000","212","0.000000","0","1","2016-06-10_16:42:06","locresearch_1.0","6.000000","gps","0.000000","N"
"768","1461740256000","48.15839833333333","17.067721666666667","108.640000","213","1.093785","0","1","2016-06-10_16:42:06","locresearch_1.0","4.700000","gps","0.000000","N"
"769","1461740316000","48.15777666666666","17.068878333333334","118.910000","218","0.551268","0","1","2016-06-10_16:42:06","locresearch_1.0","3.400000","gps","0.000000","N"
"770","1461740376000","48.15705833333333","17.069734999999998","135.320000","217","1.377397","0","1","2016-06-10_16:42:06","locresearch_1.0","5.100000","gps","0.000000","N"
"771","1461740436000","48.15636666666666","17.070745","123.400000","214","0.970766","0","1","2016-06-10_16:42:06","locresearch_1.0","4.400000","gps","0.000000","N"
"772","1461740496000","48.15574","17.071568333333335","145.780000","206","1.266731","0","1","2016-06-10_16:42:06","locresearch_1.0","4.900000","gps","0.000000","N"
"773","1461740556000","48.154826666666665","17.072386666666667","129.860000","193","1.309453","0","1","2016-06-10_16:42:06","locresearch_1.0","5.100000","gps","0.000000","N"
"774","1461740616000","48.15422","17.073228333333336","120.940000","202","1.044371","0","1","2016-06-10_16:42:06","locresearch_1.0","4.700000","gps","0.000000","N"
"20518","1461777244000","48.154148333333325","17.07270833333333","307.940000","205","0.747891","0","1","2016-06-10_17:39:01","locresearch_1.0","4.500000","gps","0.000000","N"
"20519","1461777304000","48.15512333333333","17.07187","320.080000","196","1.478797","0","1","2016-06-10_17:39:01","locresearch_1.0","5.400000","gps","0.000000","N"
"20520","1461777364000","48.15605000000001","17.071121666666667","319.540000","187","1.472620","0","1","2016-06-10_17:39:01","locresearch_1.0","5.200000","gps","0.000000","N"
"20521","1461777452933","48.15699166666666","17.06965166666667","358.930000","195","1.006797","0","1","2016-06-10_17:39:01","locresearch_1.0","5.200000","gps","0.000000","N"
"20522","1461777514000","48.15777333333334","17.06867","303.090000","195","1.344969","0","1","2016-06-10_17:39:01","locresearch_1.0","6.000000","gps","0.000000","N"
"20523","1461777574000","48.15819333333334","17.067875","302.530000","202","3.284957","0","1","2016-06-10_17:39:01","locresearch_1.0","7.700000","gps","0.000000","N"
"20524","1461777760957","48.158836666666666","17.065006666666665","247.400000","207","1.154007","0","1","2016-06-10_17:39:01","locresearch_1.0","6.500000","gps","0.000000","N"
"20525","1461777821000","48.158948333333335","17.064194999999998","13.900000","197","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","8.200000","gps","0.000000","N"
"20526","1461777976000","48.159589999999994","17.06361","347.370000","200","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","8.100000","gps","0.000000","N"
"20527","1461782181000","48.159435","17.064023333333335","0.000000","243","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","11.900000","gps","0.000000","N"
"20528","1461782843000","48.15950666666666","17.064136666666666","0.000000","239","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","12.600000","gps","0.000000","N"
"20529","1461784318000","48.15966166666667","17.063783333333333","0.000000","224","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","9.000000","gps","0.000000","N"
"20530","1461785825000","48.159625000000005","17.063626666666668","336.250000","218","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","20.100000","gps","0.000000","N"
"20531","1461787785000","48.15969666666667","17.063718333333334","0.000000","214","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","7.400000","gps","0.000000","N"
"20532","1461790910000","48.15936","17.063546666666664","0.000000","224","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","8.000000","gps","0.000000","N"
"20533","1461791833000","48.15944833333333","17.063793333333333","30.420000","222","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","6.000000","gps","0.000000","N"
"20534","1461792861000","48.15975","17.064033333333334","0.000000","146","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","6.800000","gps","0.000000","N"
"20535","1461794178000","48.15948","17.064006666666668","0.000000","196","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","5.200000","gps","0.000000","N"
"20536","1461794910000","48.15959833333333","17.063943333333334","15.780000","197","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","8.100000","gps","0.000000","N"
"20544","1461800243000","48.15976833333334","17.06389666666667","0.000000","169","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","5.100000","gps","0.000000","N"
"20545","1461800996000","48.15959333333333","17.063861666666664","0.000000","176","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","9.100000","gps","0.000000","N"
"20546","1461801665000","48.159735","17.063493333333334","0.000000","175","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","8.500000","gps","0.000000","N"
"20547","1461802395000","48.159576666666666","17.063903333333332","217.790000","178","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","26.600000","gps","0.000000","N"
"20548","1461803238000","48.15945833333333","17.063613333333333","219.560000","190","5.843641","0","1","2016-06-10_17:39:01","locresearch_1.0","14.500000","gps","0.000000","N"
"20549","1461803478000","48.15975","17.064141666666668","185.100000","192","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","13.500000","gps","0.000000","N"
"20550","1461804383000","48.15970166666666","17.063468333333333","207.110000","169","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","6.800000","gps","0.000000","N"
"20551","1461805050000","48.15937833333334","17.06422","114.530000","168","0.039634","0","1","2016-06-10_17:39:01","locresearch_1.0","4.600000","gps","0.000000","N"
"20552","1461805474000","48.15960666666667","17.063633333333332","94.260000","165","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","9.000000","gps","0.000000","N"
"20553","1461808780000","48.15951833333334","17.06401","223.430000","177","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","10.200000","gps","0.000000","N"
"20554","1461809933000","48.159580000000005","17.06409","0.000000","178","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","12.000000","gps","0.000000","N"
"20555","1461811075000","48.15937166666666","17.06378833333333","0.000000","212","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","5.600000","gps","0.000000","N"
"20556","1461812023000","48.15959333333333","17.063875","0.000000","209","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","6.000000","gps","0.000000","N"
"20557","1461812750000","48.15934833333334","17.063711666666666","0.000000","247","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","5.800000","gps","0.000000","N"
"20558","1461813543000","48.159615","17.063885000000003","184.610000","211","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","5.400000","gps","0.000000","N"
"20559","1461814622616","48.159531666666666","17.064133333333334","0.000000","213","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","8.100000","gps","0.000000","N"
"20560","1461815685000","48.159531666666666","17.064091666666666","0.000000","212","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","14.500000","gps","0.000000","N"
"20561","1461818867000","48.15967333333333","17.06388666666667","0.000000","217","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","9.900000","gps","0.000000","N"
"20562","1461820369000","48.159535000000005","17.06369833333333","265.600000","212","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","5.000000","gps","0.000000","N"
"20563","1461821033000","48.159645","17.06366166666667","0.000000","211","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","6.200000","gps","0.000000","N"
"20564","1461821460000","48.15918166666667","17.063355","0.000000","212","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","17.000000","gps","0.000000","N"
"20565","1461821597001","48.15957333333334","17.063748333333333","0.000000","212","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","6.700000","gps","0.000000","N"
"20566","1461822018000","48.15890833333333","17.064290000000003","52.320000","214","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","4.500000","gps","0.000000","N"
"20567","1461822140000","48.15899666666666","17.06536","122.610000","223","0.942456","0","1","2016-06-10_17:39:01","locresearch_1.0","4.500000","gps","0.000000","N"
"20568","1461822200000","48.15864166666667","17.0665","122.790000","222","1.104594","0","1","2016-06-10_17:39:01","locresearch_1.0","5.000000","gps","0.000000","N"
"20569","1461822260000","48.15855499999999","17.067268333333335","132.100000","222","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","6.200000","gps","0.000000","N"
"20570","1461822501000","48.157833333333336","17.068521666666665","129.680000","224","0.892014","0","1","2016-06-10_17:39:01","locresearch_1.0","4.500000","gps","0.000000","N"
"20571","1461822561000","48.157201666666666","17.069366666666667","145.680000","236","1.102020","0","1","2016-06-10_17:39:01","locresearch_1.0","5.000000","gps","0.000000","N"
"20572","1461822621000","48.15659833333334","17.070003333333332","134.300000","236","1.104594","0","1","2016-06-10_17:39:01","locresearch_1.0","5.300000","gps","0.000000","N"
"20573","1461822681000","48.15595499999999","17.070986666666666","149.830000","215","1.207024","0","1","2016-06-10_17:39:01","locresearch_1.0","5.000000","gps","0.000000","N"
"20574","1461822768000","48.154955","17.071883333333336","147.210000","218","1.191067","0","1","2016-06-10_17:39:01","locresearch_1.0","5.100000","gps","0.000000","N"
"20575","1461822828000","48.15448333333334","17.07279","178.970000","218","0.704655","0","1","2016-06-10_17:39:01","locresearch_1.0","4.300000","gps","0.000000","N"
"20576","1461822888000","48.154070000000004","17.07373","139.300000","205","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","4.200000","gps","0.000000","N"
"20597","1461858388000","48.15453000000001","17.073406666666664","325.750000","206","1.085549","0","1","2016-06-10_17:39:01","locresearch_1.0","6.600000","gps","0.000000","N"
"20598","1461858448000","48.15472333333334","17.072571666666665","311.190000","189","1.275996","0","1","2016-06-10_17:39:01","locresearch_1.0","5.300000","gps","0.000000","N"
"20599","1461858508000","48.15524666666667","17.071894999999998","336.560000","178","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","4.900000","gps","0.000000","N"
"20600","1461858568000","48.15586666666666","17.071278333333332","333.730000","169","1.349602","0","1","2016-06-10_17:39:01","locresearch_1.0","5.400000","gps","0.000000","N"
"20601","1461858628000","48.15624666666666","17.07066","255.850000","154","0.554356","0","1","2016-06-10_17:39:01","locresearch_1.0","4.400000","gps","0.000000","N"
"20602","1461858688000","48.15680333333333","17.06983166666667","303.600000","168","1.970357","0","1","2016-06-10_17:39:01","locresearch_1.0","8.200000","gps","0.000000","N"
"20603","1461858748000","48.157441666666664","17.069438333333334","317.280000","168","1.436075","0","1","2016-06-10_17:39:01","locresearch_1.0","5.300000","gps","0.000000","N"
"20604","1461858808000","48.157735","17.068613333333335","323.820000","164","2.203011","0","1","2016-06-10_17:39:01","locresearch_1.0","6.300000","gps","0.000000","N"
"20605","1461858868000","48.158085","17.067858333333334","309.350000","153","1.240995","0","1","2016-06-10_17:39:01","locresearch_1.0","5.000000","gps","0.000000","N"
"20606","1461859008000","48.159575","17.067743333333333","88.640000","154","1.266731","0","1","2016-06-10_17:39:01","locresearch_1.0","5.100000","gps","0.000000","N"
"20607","1461859068000","48.15988000000001","17.06846","16.100000","146","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","5.100000","gps","0.000000","N"
"20608","1461859133000","48.16045166666666","17.06896","25.380000","144","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","3.500000","gps","0.000000","N"
"20609","1461859817000","48.16029666666667","17.06893","165.630000","245","0.214124","0","1","2016-06-10_17:39:01","locresearch_1.0","3.400000","gps","0.000000","N"
"20610","1461859877000","48.159765","17.06849833333333","251.050000","230","1.069078","0","1","2016-06-10_17:39:01","locresearch_1.0","4.700000","gps","0.000000","N"
"20611","1461859937000","48.15933499999999","17.067376666666668","232.210000","178","1.008341","0","1","2016-06-10_17:39:01","locresearch_1.0","4.300000","gps","0.000000","N"
"20612","1461859997000","48.159151666666666","17.066275","239.260000","156","1.155037","0","1","2016-06-10_17:39:01","locresearch_1.0","4.600000","gps","0.000000","N"
"20613","1461860057000","48.159151666666666","17.06516333333333","301.980000","146","1.018635","0","1","2016-06-10_17:39:01","locresearch_1.0","4.400000","gps","0.000000","N"
"20614","1461860117000","48.15867333333334","17.06446","231.790000","147","1.129815","0","1","2016-06-10_17:39:01","locresearch_1.0","4.300000","gps","0.000000","N"
"20615","1461860357000","48.15955333333333","17.064033333333334","342.340000","188","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","6.300000","gps","0.000000","N"
"20616","1461861888000","48.15922166666666","17.063535","129.090000","198","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","7.500000","gps","0.000000","N"
"20617","1461862878000","48.159355000000005","17.063625000000002","0.000000","206","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","9.900000","gps","0.000000","N"
"20618","1461864901000","48.15973333333333","17.063991666666666","36.570000","209","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","20.900000","gps","0.000000","N"
"20619","1461869836000","48.159196666666666","17.063286666666666","318.440000","215","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","5.300000","gps","0.000000","N"
"20620","1461869956000","48.159535000000005","17.063933333333335","46.780000","207","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","6.700000","gps","0.000000","N"
"20621","1461871318000","48.15962666666666","17.063818333333334","0.000000","215","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","9.200000","gps","0.000000","N"
"20622","1461872372000","48.15917666666666","17.063178333333333","225.760000","211","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","7.200000","gps","0.000000","N"
"20623","1461872616000","48.15948333333334","17.063691666666667","0.000000","209","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","6.200000","gps","0.000000","N"
"20624","1461874658000","48.15952833333334","17.063766666666666","0.000000","211","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","19.800000","gps","0.000000","N"
"20625","1461878055000","48.159775","17.064051666666668","0.000000","203","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","8.100000","gps","0.000000","N"
"20626","1461886662000","48.159505","17.063575","0.000000","206","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","7.200000","gps","0.000000","N"
"20627","1461887629000","48.15957333333334","17.063933333333335","57.500000","208","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","8.800000","gps","0.000000","N"
"20628","1461889675000","48.15949166666666","17.0638","0.000000","210","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","5.500000","gps","0.000000","N"
"20629","1461890336000","48.159578333333336","17.063961666666668","39.820000","207","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","8.200000","gps","0.000000","N"
"20630","1461891846000","48.15959833333333","17.063963333333334","0.000000","225","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","4.900000","gps","0.000000","N"
"20631","1461900715000","48.159578333333336","17.063883333333333","263.080000","203","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","16.500000","gps","0.000000","N"
"20632","1461902666000","48.15949666666667","17.063681666666664","88.940000","202","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","10.900000","gps","0.000000","N"
"20633","1461903268000","48.159558333333344","17.063981666666667","0.000000","199","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","4.600000","gps","0.000000","N"
"20634","1461904183000","48.15947833333333","17.063658333333333","0.000000","222","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","5.600000","gps","0.000000","N"
"20635","1461907725000","48.15956500000001","17.063834999999997","0.000000","218","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","4.900000","gps","0.000000","N"
"20636","1461908521000","48.15951","17.063746666666667","288.340000","241","0.244493","0","1","2016-06-10_17:39:01","locresearch_1.0","5.900000","gps","0.000000","N"
"20637","1461910861000","48.15901999999999","17.06368666666667","288.860000","208","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","8.500000","gps","0.000000","N"
"20638","1461910921000","48.158680000000004","17.064196666666664","151.010000","206","0.481780","0","1","2016-06-10_17:39:01","locresearch_1.0","3.300000","gps","0.000000","N"
"20639","1461910981000","48.15915833333334","17.064913333333333","63.500000","198","0.822011","0","1","2016-06-10_17:39:01","locresearch_1.0","4.400000","gps","0.000000","N"
"20640","1461911041000","48.15892999999999","17.066031666666667","105.720000","186","1.130330","0","1","2016-06-10_17:39:01","locresearch_1.0","4.500000","gps","0.000000","N"
"20641","1461911101000","48.158635000000004","17.06716","118.140000","167","1.282688","0","1","2016-06-10_17:39:01","locresearch_1.0","4.900000","gps","0.000000","N"
"20642","1461911464000","48.157900000000005","17.068666666666665","108.610000","169","0.806570","0","1","2016-06-10_17:39:01","locresearch_1.0","4.300000","gps","0.000000","N"
"20643","1461911524000","48.15746000000001","17.069431666666667","146.310000","156","1.040254","0","1","2016-06-10_17:39:01","locresearch_1.0","4.700000","gps","0.000000","N"
"20644","1461911584000","48.15691166666667","17.070173333333333","53.360000","141","1.093270","0","1","2016-06-10_17:39:01","locresearch_1.0","4.800000","gps","0.000000","N"
"20645","1461911644000","48.156456666666664","17.070986666666666","128.040000","123","1.116947","0","1","2016-06-10_17:39:01","locresearch_1.0","4.800000","gps","0.000000","N"
"20646","1461911704000","48.155785","17.071776666666665","51.910000","128","1.756232","0","1","2016-06-10_17:39:01","locresearch_1.0","5.700000","gps","0.000000","N"
"20647","1461911764000","48.15526","17.072428333333335","128.540000","121","1.164302","0","1","2016-06-10_17:39:01","locresearch_1.0","4.800000","gps","0.000000","N"
"20648","1461911824000","48.15466166666667","17.073265","165.320000","125","1.024812","0","1","2016-06-10_17:39:01","locresearch_1.0","4.600000","gps","0.000000","N"
"20649","1461911884000","48.154048333333336","17.074156666666667","184.550000","134","1.108712","0","1","2016-06-10_17:39:01","locresearch_1.0","4.900000","gps","0.000000","N"
"20656","1461922333000","48.15414666666667","17.072856666666667","276.310000","130","0.809658","0","1","2016-06-10_17:39:01","locresearch_1.0","5.100000","gps","0.000000","N"
"20657","1461922393000","48.15488333333333","17.072186666666667","335.760000","117","1.062901","0","1","2016-06-10_17:39:01","locresearch_1.0","4.800000","gps","0.000000","N"
"20658","1461922454000","48.15560333333333","17.071418333333334","316.440000","106","1.345999","0","1","2016-06-10_17:39:01","locresearch_1.0","5.300000","gps","0.000000","N"
"20659","1461922514000","48.15636666666666","17.070676666666667","292.480000","152","1.880795","0","1","2016-06-10_17:39:01","locresearch_1.0","6.200000","gps","0.000000","N"
"20660","1461922706000","48.158170000000005","17.067903333333334","307.800000","141","1.735643","0","1","2016-06-10_17:39:01","locresearch_1.0","5.700000","gps","0.000000","N"
"20661","1461922766000","48.15880000000001","17.067126666666663","340.260000","129","1.256952","0","1","2016-06-10_17:39:01","locresearch_1.0","4.800000","gps","0.000000","N"
"20662","1461922827000","48.159488333333336","17.06734833333333","76.640000","128","1.581227","0","1","2016-06-10_17:39:01","locresearch_1.0","5.500000","gps","0.000000","N"
"20663","1461922887000","48.159769999999995","17.068631666666665","32.140000","141","1.100476","0","1","2016-06-10_17:39:01","locresearch_1.0","4.600000","gps","0.000000","N"
"20664","1461923748000","48.16038166666667","17.069178333333333","114.380000","228","2.290514","0","1","2016-06-10_17:39:01","locresearch_1.0","9.900000","gps","0.000000","N"
"20665","1461923868000","48.15961166666666","17.067663333333332","241.560000","196","1.321807","0","1","2016-06-10_17:39:01","locresearch_1.0","4.700000","gps","0.000000","N"
"20666","1461923928000","48.15928333333333","17.066475","258.040000","179","1.689318","0","1","2016-06-10_17:39:01","locresearch_1.0","5.400000","gps","0.000000","N"
"20667","1461923988000","48.15918833333333","17.065338333333333","298.710000","179","1.271364","0","1","2016-06-10_17:39:01","locresearch_1.0","4.600000","gps","0.000000","N"
"20668","1461924048000","48.158815000000004","17.064588333333333","245.950000","184","1.417545","0","1","2016-06-10_17:39:01","locresearch_1.0","4.900000","gps","0.000000","N"
"20669","1461924168000","48.15928166666666","17.063603333333333","310.610000","175","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","9.200000","gps","0.000000","N"
"20670","1461924502000","48.15980666666666","17.06387833333333","8.980000","167","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","7.800000","gps","0.000000","N"
"20671","1461925121000","48.15956500000001","17.06401333333333","359.440000","167","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","5.900000","gps","0.000000","N"
"20672","1461925738000","48.15941833333333","17.063916666666668","61.300000","169","0.096253","0","1","2016-06-10_17:39:01","locresearch_1.0","3.400000","gps","0.000000","N"
"20673","1461926377000","48.159486666666666","17.063893333333333","181.540000","156","0.092650","0","1","2016-06-10_17:39:01","locresearch_1.0","3.500000","gps","0.000000","N"
"20674","1461927061000","48.159555","17.063856666666666","327.870000","145","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","3.700000","gps","0.000000","N"
"20675","1461927711000","48.159713333333336","17.064001666666666","45.430000","138","0.776201","0","1","2016-06-10_17:39:01","locresearch_1.0","5.100000","gps","0.000000","N"
"20676","1461928325000","48.15989","17.063935","21.510000","134","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","4.000000","gps","0.000000","N"
"20677","1461928969000","48.15989833333333","17.06403","0.000000","143","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","4.800000","gps","0.000000","N"
"20678","1461930313000","48.15933","17.06369833333333","8.250000","235","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","4.600000","gps","0.000000","N"
"20679","1461930929000","48.159398333333336","17.063678333333332","317.950000","231","0.135372","0","1","2016-06-10_17:39:01","locresearch_1.0","3.900000","gps","0.000000","N"
"20680","1461931565000","48.15943666666667","17.06374333333333","195.150000","220","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","4.000000","gps","0.000000","N"
"20681","1461932223000","48.15958666666667","17.064063333333333","298.450000","215","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","6.200000","gps","0.000000","N"
"20682","1461932988000","48.15947500000001","17.063930000000003","0.000000","208","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","4.700000","gps","0.000000","N"
"20683","1461933598000","48.15960833333334","17.063963333333334","349.220000","210","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","5.700000","gps","0.000000","N"
"20684","1461934247000","48.15950833333333","17.063973333333333","0.000000","153","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","5.100000","gps","0.000000","N"
"20685","1461935172000","48.1596","17.064023333333335","66.140000","154","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","4.800000","gps","0.000000","N"
"20686","1461935808000","48.15951666666667","17.063943333333334","83.700000","152","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","3.500000","gps","0.000000","N"
"20687","1461936440000","48.15949833333334","17.0638","208.120000","196","0.226993","0","1","2016-06-10_17:39:01","locresearch_1.0","3.900000","gps","0.000000","N"
"20688","1461937176000","48.15954833333333","17.063881666666667","225.790000","197","0.113239","0","1","2016-06-10_17:39:01","locresearch_1.0","3.300000","gps","0.000000","N"
"20689","1461937790000","48.159415","17.063768333333332","0.000000","213","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","15.200000","gps","0.000000","N"
"20690","1461938392000","48.15955999999999","17.06387833333333","0.000000","227","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","7.300000","gps","0.000000","N"
"20691","1461939092000","48.15937333333333","17.063985","0.000000","223","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","7.600000","gps","0.000000","N"
"20692","1461939693839","48.15942333333334","17.063814999999998","0.000000","226","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","9.500000","gps","0.000000","N"
"20693","1461940296000","48.159345","17.06384166666667","0.000000","227","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","4.700000","gps","0.000000","N"
"20694","1461940951000","48.159603333333344","17.063495","0.000000","234","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","5.600000","gps","0.000000","N"
"20695","1461941702000","48.15946","17.063956666666666","0.000000","221","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","4.900000","gps","0.000000","N"
"20696","1461942356000","48.159345","17.063724999999998","0.000000","230","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","5.600000","gps","0.000000","N"
"20697","1461942681000","48.15970666666667","17.064231666666668","0.000000","180","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","9.200000","gps","0.000000","N"
"20698","1461943068000","48.159525","17.063511666666667","0.000000","180","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","8.000000","gps","0.000000","N"
"20699","1461943714000","48.15961333333333","17.063773333333334","0.000000","177","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","5.000000","gps","0.000000","N"
"20700","1461944358000","48.15959333333333","17.063928333333333","221.040000","179","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","7.700000","gps","0.000000","N"
"20701","1461944970000","48.15947833333333","17.063769999999998","81.700000","195","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","3.700000","gps","0.000000","N"
